城区,卧室数,客厅数,房屋面积,楼层,是否临近地铁,是否学区房,单位面积价格
7929,朝阳,3,2,118.79,低层,1,0,49668
7930,朝阳,2,2,111.77,低层,1,0,49209
7931,朝阳,3,2,142.13,低层,1,0,46437
7932,朝阳,3,2,170.12,低层,1,0,46321
7933,朝阳,2,1,76.02,低层,1,0,45383
7934,朝阳,2,1,77.0,低层,1,0,33507
7935,朝阳,2,1,77.0,中层,1,0,31819
7936,海淀,2,2,94.0,高层,1,0,68086
7937,海淀,2,2,94.0,高层,1,0,67554
7938,朝阳,3,2,146.73,中层,1,0,34417
7939,朝阳,3,2,135.91,低层,1,0,33111
7940,海淀,3,2,144.66,低层,1,0,88484
7941,丰台,2,2,112.99,低层,1,0,42040
7942,朝阳,4,2,165.0,高层,1,0,57576
7943,朝阳,1,1,48.2,低层,1,0,52905
7944,朝阳,2,1,74.6,高层,1,0,51609
7945,朝阳,2,1,84.56,高层,1,0,49669
7946,朝阳,1,1,51.5,中层,1,0,49515
7947,朝阳,1,1,68.34,中层,1,0,49020
7948,朝阳,2,1,92.32,低层,1,0,48744
7949,朝阳,1,1,58.69,低层,1,0,48561
7950,朝阳,3,2,140.41,低层,1,0,47006
7951,朝阳,1,1,52.0,中层,1,0,46347
7952,朝阳,3,2,146.74,低层,1,0,42252
7953,朝阳,3,2,146.74,中层,1,0,40889
7954,海淀,3,2,201.16,中层,1,1,68105
7955,海淀,3,2,188.25,高层,1,1,62577
7956,海淀,3,2,188.0,低层,1,1,61171
7957,海淀,3,2,188.22,低层,1,1,61099
7958,朝阳,2,2,115.0,中层,1,1,80000
7959,朝阳,3,2,158.0,低层,1,1,72785
7960,朝阳,1,0,50.57,中层,1,1,39550
7961,朝阳,3,1,139.95,低层,1,1,37514
7962,朝阳,3,1,129.43,中层,1,1,37472
7963,朝阳,3,1,129.43,低层,1,1,33223
7964,朝阳,1,0,38.54,低层,1,1,38921
7965,朝阳,2,1,107.46,高层,1,1,38899
7966,朝阳,1,0,48.0,高层,1,1,36459
7967,朝阳,3,1,120.0,低层,1,1,42500
7968,朝阳,3,1,120.83,低层,1,1,38071
7969,东城,3,1,64.98,低层,1,0,89259
7970,海淀,2,1,89.82,低层,1,0,53441
7971,海淀,2,1,90.48,中层,1,0,51946
7972,海淀,3,2,141.72,高层,1,0,50805
7973,海淀,3,2,139.57,高层,1,0,48722
7974,海淀,1,1,62.84,高层,1,0,47741
7975,海淀,3,2,143.53,高层,1,0,43894
7976,丰台,3,1,97.7,低层,0,0,24054
7977,丰台,3,1,98.0,中层,0,0,23980
7978,丰台,2,1,55.03,中层,1,0,36344
7979,丰台,2,1,70.39,低层,1,0,35517
7980,丰台,2,1,58.0,中层,1,0,37932
7981,丰台,2,1,54.18,高层,1,0,36914
7982,丰台,2,1,54.0,中层,1,0,34260
7983,丰台,2,1,60.47,高层,1,0,31421
7984,东城,2,1,75.14,中层,1,0,91829
7985,东城,2,1,70.82,低层,1,0,91782
7986,东城,1,1,61.42,中层,1,0,87920
7987,东城,1,1,61.42,低层,1,0,85966
7988,东城,2,1,78.91,高层,1,0,78571
7989,东城,3,1,105.24,低层,1,0,76017
7990,东城,2,1,70.75,低层,1,0,91873
7991,东城,2,1,73.99,中层,1,0,85147
7992,东城,2,1,75.15,低层,1,1,82236
7993,东城,2,1,76.92,低层,1,0,81904
7994,东城,1,1,38.35,中层,1,0,109518
7995,东城,2,1,56.1,中层,1,0,94475
7996,东城,2,1,71.49,中层,1,0,90922
7997,东城,2,1,71.0,低层,1,0,89437
7998,东城,2,1,71.48,中层,1,0,89396
7999,东城,2,1,60.5,中层,1,0,88430
8000,东城,3,1,73.87,高层,1,0,85285
8001,东城,2,1,75.33,低层,1,0,84960
8002,东城,2,1,62.0,高层,1,0,83549
8003,东城,2,1,71.92,高层,1,0,81758
8004,东城,2,1,78.01,高层,1,0,80759
8005,东城,2,1,78.02,低层,1,0,80108
8006,东城,2,1,76.53,中层,1,1,79446
8007,东城,3,1,98.42,中层,1,0,79253
8008,东城,2,1,75.94,中层,1,1,77693
8009,东城,3,2,132.0,高层,1,0,71970
8010,东城,3,1,137.84,高层,1,0,68921
8011,东城,2,1,75.32,低层,1,0,92937
8012,东城,1,1,59.84,低层,1,0,90241
8013,东城,2,1,79.18,低层,1,0,88407
8014,东城,2,1,75.16,低层,1,1,86483
8015,东城,2,1,77.08,低层,1,0,84328
8016,东城,2,1,77.7,中层,1,0,79795
8017,东城,2,1,77.83,高层,1,1,78376
8018,东城,2,1,83.54,中层,1,0,77808
8019,东城,2,1,75.09,低层,1,0,77241
8020,东城,2,1,80.86,低层,1,1,76676
8021,东城,3,2,118.49,高层,1,0,74268
8022,西城,2,2,76.8,高层,1,0,110027
8023,西城,2,1,76.8,高层,1,0,110027
8024,西城,3,1,91.0,高层,1,0,108792
8025,西城,1,1,48.2,高层,1,0,103735
8026,西城,1,1,48.0,中层,1,0,101042
8027,西城,4,1,142.0,中层,1,0,98592
8028,西城,2,1,75.0,高层,1,0,96000
8029,西城,1,1,53.0,低层,1,1,94340
8030,东城,3,1,61.37,低层,1,1,92065
8031,东城,2,1,55.39,高层,1,1,90270
8032,东城,2,1,55.13,中层,1,0,89788
8033,东城,2,1,53.75,中层,1,0,89303
8034,东城,3,0,66.0,低层,1,1,87879
8035,东城,2,1,57.5,低层,1,1,86957
8036,东城,2,1,55.96,高层,1,1,85776
8037,东城,3,1,62.73,高层,1,0,85287
8038,东城,2,1,55.18,低层,1,1,84814
8039,东城,3,1,60.01,高层,1,0,83320
8040,东城,2,0,40.82,中层,1,1,83293
8041,东城,2,0,40.82,中层,1,0,83293
8042,东城,2,1,66.0,高层,1,1,82273
8043,东城,2,1,46.28,低层,1,0,82109
8044,东城,2,1,55.5,高层,1,0,81082
8045,东城,3,1,65.51,高层,1,0,80904
8046,东城,2,1,63.0,高层,1,1,80794
8047,东城,2,0,53.97,低层,1,1,79674
8048,东城,2,1,64.13,高层,1,0,77967
8049,东城,3,1,57.97,高层,1,0,69002
8050,东城,2,1,75.0,高层,1,1,82667
8051,东城,4,2,133.5,低层,1,1,77004
8052,东城,2,2,98.0,高层,1,0,91837
8053,东城,2,2,101.0,中层,1,0,89109
8054,东城,2,2,101.04,低层,1,0,88084
8055,东城,3,2,115.0,中层,1,1,84348
8056,丰台,3,2,114.0,中层,0,0,43860
8057,丰台,2,1,102.0,中层,0,0,37255
8058,丰台,3,1,120.0,低层,0,0,36500
8059,东城,3,0,63.09,中层,1,1,60232
8060,海淀,2,1,46.2,高层,1,1,79005
8061,海淀,3,1,92.98,低层,1,0,73135
8062,海淀,2,1,66.5,中层,1,0,79700
8063,海淀,2,1,66.5,高层,1,0,72181
8064,海淀,2,1,49.34,中层,1,0,73977
8065,海淀,2,1,78.65,中层,1,0,69931
8066,朝阳,2,1,77.75,中层,1,1,69197
8067,丰台,2,1,88.75,中层,1,0,56339
8068,丰台,1,1,91.25,低层,1,0,54795
8069,丰台,3,2,139.96,低层,1,0,53587
8070,丰台,3,2,117.17,中层,1,0,53342
8071,丰台,2,2,119.39,低层,1,0,52769
8072,丰台,1,1,63.81,高层,1,0,50933
8073,丰台,2,1,103.58,高层,1,0,50686
8074,海淀,1,1,44.2,中层,1,0,69005
8075,海淀,3,1,66.0,低层,1,0,62122
8076,海淀,2,0,58.5,低层,1,0,61539
8077,海淀,3,0,76.4,高层,1,0,54974
8078,海淀,2,1,56.0,中层,0,1,69643
8079,海淀,3,0,64.8,低层,0,1,69445
8080,海淀,3,1,59.0,低层,0,1,67797
8081,海淀,2,1,68.0,低层,0,1,67648
8082,海淀,2,1,70.3,高层,0,1,66857
8083,海淀,3,1,68.0,高层,0,1,66177
8084,丰台,1,1,33.49,高层,1,0,53748
8085,丰台,1,0,39.15,高层,1,0,50831
8086,丰台,2,1,78.16,高层,1,0,50538
8087,丰台,1,0,42.78,高层,1,0,45816
8088,丰台,3,1,119.85,低层,1,0,48394
8089,丰台,1,1,53.0,高层,1,0,47170
8090,丰台,2,1,93.64,低层,1,0,46455
8091,丰台,1,1,68.62,低层,1,0,45905
8092,丰台,2,1,74.33,低层,1,0,45742
8093,丰台,1,1,52.91,低层,1,0,45361
8094,丰台,1,0,42.06,中层,1,0,43985
8095,丰台,3,1,120.34,高层,1,0,43710
8096,丰台,2,1,76.86,低层,1,0,42936
8097,丰台,1,0,42.06,中层,1,0,42797
8098,丰台,2,1,83.0,低层,1,0,42772
8099,丰台,1,0,43.38,高层,1,0,42647
8100,丰台,1,0,43.0,低层,1,0,41861
8101,海淀,2,1,64.3,低层,1,0,54433
8102,海淀,2,1,66.3,高层,1,0,51283
8103,海淀,2,1,66.3,中层,1,0,49774
8104,海淀,2,1,71.1,中层,1,0,49227
8105,海淀,3,1,91.7,中层,1,0,49074
8106,海淀,2,1,66.3,低层,1,0,48266
8107,海淀,1,1,66.0,中层,1,0,48182
8108,海淀,2,1,66.3,高层,1,0,46758
8109,海淀,2,1,72.0,中层,1,0,44445
8110,海淀,3,1,91.0,高层,1,0,43957
8111,海淀,1,1,72.06,中层,1,0,43714
8112,海淀,2,1,92.06,低层,1,0,42907
8113,海淀,2,1,71.0,高层,1,0,42254
8114,海淀,2,1,86.0,低层,1,0,41861
8115,海淀,3,1,98.0,低层,1,0,41837
8116,海淀,1,2,72.06,中层,1,0,41632
8117,海淀,2,1,86.3,高层,1,0,41136
8118,石景山,3,1,90.03,中层,0,0,35544
8119,石景山,3,1,90.03,低层,1,0,33323
8120,石景山,2,1,70.71,高层,0,0,33235
8121,石景山,2,1,71.0,中层,0,0,33099
8122,石景山,2,1,73.26,高层,0,0,32078
8123,石景山,2,1,66.69,高层,0,0,30740
8124,石景山,1,1,49.0,高层,0,0,29592
8125,石景山,2,2,71.23,中层,0,0,28781
8126,石景山,2,2,101.92,低层,0,0,28454
8127,石景山,2,2,101.0,低层,0,0,28218
8128,石景山,2,1,102.0,低层,0,0,27942
8129,石景山,2,1,102.0,低层,0,0,27451
8130,石景山,2,2,101.54,低层,0,0,27379
8131,石景山,2,1,70.71,高层,0,0,26871
8132,石景山,2,1,67.2,高层,0,0,26786
8133,石景山,2,2,102.1,低层,0,0,26739
8134,石景山,2,1,71.0,高层,0,0,26479
8135,石景山,2,2,102.0,低层,0,0,26471
8136,石景山,1,1,91.32,低层,0,0,38327
8137,石景山,2,1,52.46,低层,1,0,33931
8138,石景山,2,1,56.09,中层,1,0,33875
8139,石景山,2,1,62.4,中层,1,0,31731
8140,石景山,2,1,56.09,高层,1,0,31379
8141,石景山,2,1,101.54,低层,1,0,31318
8142,石景山,2,1,56.09,高层,1,0,31200
8143,石景山,2,1,57.0,中层,1,0,30702
8144,石景山,2,2,102.0,低层,1,0,30393
8145,石景山,2,1,69.63,低层,1,0,30160
8146,石景山,2,1,69.9,低层,1,0,30043
8147,石景山,2,1,69.63,高层,1,0,29442
8148,石景山,2,1,58.78,高层,1,0,28752
8149,石景山,2,1,60.0,高层,1,0,28334
8150,石景山,3,1,77.68,高层,1,0,28064
8151,石景山,2,1,102.0,低层,1,0,27255
8152,石景山,3,1,80.8,高层,1,0,27228
8153,石景山,2,2,80.91,高层,1,0,26573
8154,石景山,1,1,42.93,低层,0,0,37270
8155,石景山,2,1,58.47,高层,0,0,35916
8156,石景山,2,1,55.03,低层,0,0,34164
8157,石景山,2,1,58.47,中层,0,0,33864
8158,石景山,1,1,42.93,高层,0,0,33776
8159,石景山,2,1,57.55,中层,0,0,32842
8160,石景山,2,1,57.55,高层,0,0,31278
8161,石景山,2,0,54.38,高层,0,0,31262
8162,石景山,2,1,61.38,中层,0,0,30955
8163,石景山,3,1,71.55,高层,0,0,30469
8164,石景山,2,1,58.0,高层,0,0,30173
8165,石景山,2,1,62.34,高层,0,0,29997
8166,石景山,3,1,90.56,低层,0,0,29815
8167,石景山,2,1,61.74,高层,0,0,28345
8168,石景山,2,1,71.0,高层,0,0,27747
8169,石景山,2,1,57.87,中层,0,0,32833
8170,石景山,2,1,72.28,低层,0,0,31821
8171,石景山,1,1,40.0,低层,0,0,31250
8172,石景山,2,1,53.89,中层,0,0,31175
8173,石景山,2,1,59.46,低层,0,0,31114
8174,石景山,2,1,54.79,高层,0,0,31028
8175,石景山,2,1,57.75,低层,0,0,30823
8176,石景山,3,1,75.0,低层,0,0,30534
8177,石景山,2,1,64.34,高层,0,0,30308
8178,石景山,2,1,61.38,中层,0,0,30304
8179,石景山,2,1,58.44,中层,0,0,30288
8180,石景山,2,1,55.6,高层,0,0,30216
8181,石景山,3,1,81.96,中层,0,0,30015
8182,石景山,2,1,54.02,中层,0,0,29989
8183,石景山,2,1,56.09,中层,0,0,29952
8184,石景山,2,1,61.87,低层,0,0,29902
8185,石景山,3,1,76.06,中层,0,0,29582
8186,石景山,2,1,55.87,低层,0,0,29533
8187,石景山,2,1,58.47,高层,0,0,29417
8188,石景山,2,1,62.97,低层,0,0,29380
8189,石景山,2,1,62.97,高层,0,0,29380
8190,石景山,2,1,62.97,中层,0,0,29380
8191,石景山,2,1,61.38,高层,0,0,29326
8192,石景山,2,1,55.71,中层,0,0,29080
8193,石景山,2,1,62.97,低层,0,0,29062
8194,石景山,2,1,63.1,中层,0,0,29002
8195,石景山,2,1,61.38,高层,0,0,29000
8196,石景山,3,1,79.57,高层,0,0,28906
8197,石景山,2,1,63.03,中层,0,0,28717
8198,石景山,2,1,65.63,高层,0,0,28646
8199,石景山,2,1,60.0,高层,0,0,28334
8200,石景山,2,1,60.01,中层,0,0,28329
8201,石景山,2,1,62.17,高层,0,0,28149
8202,石景山,2,1,62.17,中层,0,0,28149
8203,石景山,2,1,59.84,低层,0,0,28075
8204,石景山,2,1,62.97,低层,0,0,27950
8205,石景山,2,1,63.1,高层,0,0,27893
8206,石景山,2,1,62.2,高层,0,0,27814
8207,石景山,1,1,43.17,低层,0,0,27798
8208,石景山,2,1,63.1,高层,0,0,27734
8209,石景山,3,1,85.73,中层,0,0,27412
8210,石景山,2,1,63.86,低层,0,0,27404
8211,石景山,2,0,62.34,高层,0,0,27270
8212,石景山,3,1,84.51,低层,0,0,27216
8213,石景山,2,1,65.63,高层,0,0,27122
8214,石景山,2,1,63.03,中层,0,0,26972
8215,石景山,2,1,61.38,高层,0,0,26231
8216,石景山,3,1,85.73,高层,0,0,26012
8217,石景山,2,1,62.12,中层,0,0,31391
8218,石景山,2,1,102.0,低层,0,0,31373
8219,石景山,2,1,62.5,高层,0,0,29600
8220,石景山,2,1,92.28,中层,0,0,29259
8221,朝阳,2,1,57.27,高层,1,0,45399
8222,朝阳,2,1,65.14,高层,1,0,44827
8223,朝阳,2,1,64.6,高层,1,0,41796
8224,朝阳,2,1,57.39,低层,1,0,40948
8225,海淀,2,1,79.42,低层,1,0,70512
8226,海淀,2,1,80.5,高层,1,0,68323
8227,海淀,4,2,131.1,低层,1,0,61023
8228,海淀,4,1,131.1,低层,1,0,59116
8229,海淀,3,1,81.03,中层,1,1,79601
8230,海淀,2,1,61.7,高层,1,1,79417
8231,海淀,2,1,61.9,低层,1,1,78837
8232,海淀,1,1,40.4,高层,1,1,77971
8233,海淀,2,1,61.9,低层,1,1,77545
8234,海淀,1,1,41.0,低层,1,1,76830
8235,海淀,3,1,80.0,高层,1,1,75000
8236,海淀,2,1,58.2,中层,1,1,74743
8237,海淀,3,1,79.0,高层,1,1,71519
8238,海淀,2,1,66.0,低层,1,1,70910
8239,海淀,2,1,66.1,中层,1,1,69592
8240,海淀,1,1,40.2,中层,1,1,82090
8241,海淀,1,1,50.2,低层,1,1,75698
8242,海淀,2,1,56.8,高层,1,1,74824
8243,海淀,2,1,58.3,低层,1,1,73242
8244,海淀,2,1,61.9,中层,1,1,72698
8245,海淀,2,1,66.0,高层,1,1,71970
8246,西城,3,1,84.6,高层,1,0,94563
8247,西城,1,1,44.7,高层,1,1,81880
8248,西城,2,1,56.0,低层,1,0,80358
8249,西城,2,1,61.9,高层,1,0,79160
8250,西城,2,1,67.7,低层,1,0,79026
8251,西城,2,1,61.9,高层,1,0,77545
8252,石景山,2,1,78.72,高层,0,0,44462
8253,石景山,2,1,104.47,低层,0,0,37332
8254,丰台,2,1,54.18,中层,0,0,59986
8255,丰台,2,1,57.49,低层,0,0,57402
8256,丰台,2,1,57.49,中层,0,0,53575
8257,丰台,1,1,36.5,中层,1,0,46576
8258,丰台,1,1,50.86,低层,1,0,41290
8259,丰台,2,1,54.8,高层,1,0,39234
8260,丰台,2,1,55.0,中层,1,0,39091
8261,丰台,2,1,53.7,高层,1,0,38176
8262,丰台,2,1,69.1,低层,1,0,36180
8263,丰台,2,1,63.6,低层,1,0,35378
8264,丰台,3,2,133.0,高层,1,0,31579
8265,丰台,3,1,67.73,高层,1,0,37059
8266,东城,2,1,58.0,高层,1,1,72414
8267,东城,2,1,53.78,低层,1,0,71588
8268,东城,1,1,51.96,低层,1,1,111625
8269,东城,2,1,68.23,中层,1,1,109190
8270,东城,2,1,80.48,中层,1,1,96919
8271,东城,4,2,125.0,高层,1,1,73600
8272,丰台,2,2,102.0,高层,0,0,24020
8273,丰台,3,1,151.0,高层,0,0,21855
8274,丰台,3,1,151.0,高层,0,0,21722
8275,丰台,4,1,152.0,高层,0,0,20395
8276,东城,3,0,71.0,高层,0,1,80000
8277,朝阳,2,1,61.32,低层,1,0,66863
8278,朝阳,2,1,62.06,中层,1,0,66066
8279,朝阳,2,1,62.17,中层,1,0,65144
8280,朝阳,2,1,62.64,中层,1,0,64656
8281,朝阳,2,1,63.34,中层,1,0,60784
8282,朝阳,3,1,79.0,中层,1,0,59494
8283,朝阳,2,1,62.0,中层,1,0,59355
8284,朝阳,3,1,85.0,高层,1,0,55883
8285,朝阳,3,1,85.55,低层,1,0,54939
8286,朝阳,3,1,82.73,低层,1,1,50768
8287,朝阳,1,1,65.0,低层,1,0,41231
8288,朝阳,2,1,81.72,中层,1,0,57514
8289,朝阳,2,2,96.0,高层,1,0,50000
8290,朝阳,2,2,82.0,中层,1,0,48537
8291,朝阳,2,2,97.5,低层,1,0,46667
8292,朝阳,3,2,107.0,中层,1,0,46262
8293,朝阳,2,2,124.0,低层,1,0,45565
8294,朝阳,2,2,95.5,中层,1,0,45550
8295,朝阳,2,2,126.9,低层,1,0,38456
8296,朝阳,4,2,192.76,低层,1,0,59660
8297,朝阳,2,1,54.4,中层,1,0,50552
8298,朝阳,2,1,68.0,中层,1,0,47059
8299,朝阳,2,1,64.88,低层,1,0,45007
8300,朝阳,1,1,53.78,高层,1,0,57643
8301,朝阳,2,1,68.0,中层,1,0,55883
8302,朝阳,2,1,70.0,中层,1,0,55000
8303,朝阳,3,1,82.7,中层,1,0,54414
8304,朝阳,2,1,68.0,中层,1,0,54412
8305,朝阳,2,1,70.0,中层,1,1,54286
8306,朝阳,2,1,70.11,高层,1,0,52062
8307,朝阳,2,1,68.87,中层,1,0,51547
8308,朝阳,2,1,70.0,中层,1,0,51429
8309,朝阳,3,1,103.85,高层,1,0,47184
8310,朝阳,3,1,107.0,高层,1,0,43926
8311,朝阳,2,1,74.85,低层,1,0,52773
8312,朝阳,2,1,75.06,低层,1,0,52625
8313,朝阳,2,1,73.65,中层,1,0,52275
8314,朝阳,3,1,95.95,低层,1,0,51069
8315,朝阳,3,2,120.29,高层,1,0,47386
8316,西城,2,1,60.0,高层,1,1,75000
8317,丰台,4,2,117.4,高层,1,0,40886
8318,丰台,2,1,73.0,高层,1,0,36302
8319,丰台,2,1,73.0,中层,1,0,34932
8320,丰台,2,1,95.0,高层,1,0,33685
8321,丰台,2,2,92.84,高层,1,0,32314
8322,丰台,2,1,83.49,低层,1,0,35334
8323,丰台,2,1,87.41,低层,1,0,34322
8324,丰台,2,1,40.88,低层,1,0,44276
8325,丰台,1,1,38.32,中层,0,0,36535
8326,丰台,2,1,54.22,中层,1,0,33199
8327,丰台,3,1,69.05,高层,0,0,28965
8328,西城,3,1,69.9,高层,1,1,82690
8329,西城,2,1,80.18,中层,1,1,81068
8330,西城,3,1,69.7,高层,1,1,78910
8331,西城,2,1,86.32,高层,1,1,73564
8332,西城,3,0,101.0,低层,0,1,70000
8333,西城,2,1,56.1,中层,1,1,95009
8334,西城,2,1,57.3,高层,1,1,95987
8335,西城,3,1,72.3,中层,1,1,87829
8336,西城,2,1,57.3,低层,1,1,84992
8337,西城,2,1,58.4,中层,1,1,81850
8338,西城,1,1,56.0,低层,1,1,89286
8339,西城,2,1,98.42,中层,1,1,85349
8340,东城,2,1,41.85,高层,1,1,121864
8341,东城,2,1,67.7,中层,1,1,109306
8342,东城,2,1,67.63,中层,1,1,108680
8343,东城,2,1,70.83,高层,1,1,107300
8344,东城,2,1,70.83,高层,1,1,98829
8345,东城,4,2,117.1,高层,1,1,81982
8346,东城,4,2,117.0,高层,1,1,81197
8347,东城,4,2,127.54,高层,1,1,72135
8348,丰台,2,1,72.06,中层,1,0,37469
8349,丰台,3,1,72.1,中层,1,0,37448
8350,丰台,2,1,87.22,高层,1,0,36689
8351,丰台,3,1,71.22,中层,0,0,36507
8352,丰台,2,1,72.66,中层,1,0,35371
8353,丰台,2,1,72.66,中层,1,0,35095
8354,丰台,2,1,62.3,中层,1,0,33708
8355,丰台,2,0,57.0,高层,1,0,33334
8356,丰台,3,1,72.17,高层,1,0,33255
8357,朝阳,3,1,103.0,高层,0,0,23301
8358,朝阳,2,1,56.39,中层,0,0,26601
8359,朝阳,2,1,66.45,中层,0,0,25885
8360,朝阳,2,1,58.19,高层,0,0,25434
8361,朝阳,2,1,62.0,中层,0,0,25162
8362,朝阳,3,1,82.57,中层,0,0,23011
8363,丰台,3,1,81.0,高层,1,0,40741
8364,丰台,2,1,68.51,低层,1,0,37367
8365,丰台,2,1,73.0,中层,1,0,35617
8366,丰台,2,0,59.1,高层,1,0,40610
8367,丰台,2,1,61.9,高层,1,0,38773
8368,丰台,3,1,98.94,低层,1,0,37397
8369,丰台,1,1,40.3,低层,1,0,37221
8370,丰台,2,1,63.6,低层,1,0,36164
8371,丰台,3,2,121.37,中层,1,0,32958
8372,丰台,2,2,121.25,低层,1,0,31341
8373,丰台,1,1,39.59,高层,1,0,42435
8374,丰台,3,1,75.0,中层,1,0,42000
8375,丰台,2,1,68.4,中层,1,0,39474
8376,丰台,2,1,59.5,中层,1,0,41177
8377,东城,2,1,47.7,低层,1,0,48847
8378,丰台,2,1,56.5,低层,1,0,61947
8379,丰台,2,1,60.3,中层,1,0,44777
8380,丰台,2,1,60.0,中层,1,0,41667
8381,丰台,3,1,100.68,低层,1,0,41220
8382,丰台,2,1,60.0,高层,1,0,40834
8383,丰台,1,1,53.8,低层,1,0,39963
8384,丰台,2,1,60.4,高层,1,0,39404
8385,丰台,2,1,75.34,中层,1,0,37829
8386,朝阳,1,1,36.98,低层,1,0,70309
8387,朝阳,3,1,78.21,中层,1,0,62013
8388,朝阳,2,1,52.85,高层,1,0,60549
8389,朝阳,1,1,41.55,高层,1,0,59688
8390,朝阳,2,1,62.3,低层,1,0,59391
8391,朝阳,1,1,48.34,中层,1,0,58544
8392,朝阳,2,1,71.95,高层,1,0,58374
8393,朝阳,3,1,103.19,高层,1,0,52913
8394,朝阳,2,1,67.81,中层,1,0,52353
8395,朝阳,2,1,57.77,中层,1,0,40679
8396,东城,3,1,75.0,低层,1,1,77334
8397,东城,2,1,49.7,高层,1,1,70423
8398,东城,2,1,59.0,高层,1,1,64407
8399,东城,3,1,68.0,中层,1,1,60295
8400,东城,3,1,102.9,高层,1,1,60253
8401,丰台,2,1,68.0,中层,1,0,38236
8402,丰台,2,1,68.0,低层,1,0,36030
8403,丰台,2,1,59.0,低层,1,0,35594
8404,丰台,2,1,61.74,高层,1,0,34014
8405,西城,2,1,66.45,高层,1,1,82769
8406,西城,2,1,53.04,中层,0,1,86727
8407,西城,2,1,50.7,中层,0,1,85799
8408,西城,2,1,57.25,低层,0,1,83843
8409,西城,3,1,78.63,高层,0,1,80123
8410,西城,3,1,62.08,高层,0,1,77320
8411,西城,2,1,70.21,高层,1,0,74064
8412,丰台,1,0,48.67,高层,0,0,36984
8413,丰台,2,1,110.3,中层,0,0,34452
8414,丰台,2,1,115.88,高层,0,0,34001
8415,丰台,3,2,148.18,高层,0,0,33743
8416,丰台,2,1,93.0,中层,0,0,33334
8417,丰台,2,1,110.3,高层,0,0,32185
8418,丰台,2,2,116.0,高层,0,0,30604
8419,丰台,2,1,117.98,低层,0,0,30345
8420,丰台,2,1,115.69,中层,0,0,30254
8421,丰台,2,2,117.98,低层,0,0,29582
8422,丰台,3,2,139.23,低层,0,0,28730
8423,西城,3,1,136.0,中层,1,0,63236
8424,西城,3,2,120.6,低层,1,0,74627
8425,西城,2,1,87.03,中层,1,0,71815
8426,西城,3,1,107.0,低层,1,0,68225
8427,西城,2,1,43.0,中层,1,0,67442
8428,朝阳,2,2,79.27,中层,1,0,46046
8429,朝阳,2,1,72.33,高层,1,0,45901
8430,朝阳,2,1,70.0,低层,1,0,44286
8431,朝阳,2,1,78.11,中层,1,0,43273
8432,朝阳,2,1,74.54,中层,1,0,42930
8433,朝阳,3,1,74.89,中层,1,0,42730
8434,朝阳,1,1,55.38,中层,1,0,41532
8435,朝阳,1,1,50.61,中层,1,0,39518
8436,朝阳,2,1,80.43,高层,1,0,38543
8437,丰台,3,1,79.06,低层,0,0,32887
8438,丰台,2,1,65.0,高层,0,0,29231
8439,丰台,3,1,88.31,低层,0,0,32273
8440,丰台,2,1,73.0,高层,0,0,31507
8441,丰台,1,1,47.69,高层,0,0,31454
8442,丰台,3,1,78.0,高层,0,0,29488
8443,丰台,2,1,62.83,高层,0,0,29286
8444,丰台,2,1,84.0,低层,0,0,28572
8445,丰台,2,1,61.85,高层,0,0,28295
8446,丰台,3,1,75.51,高层,0,0,27149
8447,丰台,3,2,142.0,中层,0,0,24648
8448,丰台,2,1,69.98,中层,0,0,29295
8449,丰台,2,1,75.0,高层,0,0,40000
8450,丰台,2,1,76.0,高层,0,0,28948
8451,丰台,2,1,76.67,高层,0,0,26738
8452,西城,2,1,60.0,中层,1,0,66667
8453,西城,3,1,75.61,中层,1,0,64807
8454,西城,3,1,75.61,高层,1,0,64145
8455,西城,1,1,44.82,低层,1,0,63811
8456,西城,3,1,82.0,低层,1,0,63171
8457,西城,2,1,76.0,中层,1,0,63158
8458,西城,1,1,54.02,中层,1,0,62940
8459,西城,3,1,83.16,中层,1,0,61929
8460,西城,3,1,83.49,低层,1,0,60846
8461,丰台,3,1,96.13,高层,1,0,41091
8462,丰台,2,1,69.06,低层,1,0,40545
8463,丰台,2,1,83.78,低层,1,0,40464
8464,丰台,3,1,96.13,高层,1,0,39010
8465,丰台,3,1,96.13,低层,1,0,37450
8466,东城,2,1,65.87,低层,1,1,95643
8467,东城,2,1,66.08,高层,1,1,86260
8468,东城,3,1,88.71,中层,1,1,76655
8469,丰台,2,1,60.0,低层,1,0,40000
8470,西城,2,1,95.87,中层,1,0,73016
8471,西城,1,1,71.35,低层,1,0,66574
8472,西城,1,0,43.78,高层,1,0,65327
8473,西城,3,1,128.03,低层,1,0,62486
8474,西城,1,1,52.35,低层,1,0,72589
8475,西城,2,1,73.34,中层,1,0,72267
8476,西城,2,1,73.37,低层,1,0,72237
8477,西城,2,1,73.77,中层,1,0,71845
8478,西城,2,1,73.37,中层,1,0,71556
8479,西城,3,1,92.86,高层,1,0,71075
8480,西城,1,1,61.55,高层,1,0,69862
8481,西城,1,1,54.67,中层,1,0,69508
8482,西城,2,1,73.37,中层,1,1,68148
8483,西城,1,1,56.98,中层,1,0,66691
8484,西城,1,1,54.26,高层,1,0,66348
8485,西城,2,1,72.89,低层,1,0,66128
8486,西城,2,1,73.77,高层,1,0,64796
8487,西城,3,1,101.0,中层,1,0,64357
8488,西城,2,1,82.63,中层,1,0,63537
